customerID,gender,SeniorCitizen,Partner,PhoneService,InternetService,Contract,MonthlyCharges,tenure,Churn
4724-WXVWF,Male,0,No,Yes,Fiber optic,Month-to-month,95.4,48,No
4726-DLWQN,Male,1,No,Yes,DSL,Month-to-month,70.35,50,No
4727-MCYZG,Male,0,No,Yes,DSL,Month-to-month,55.55,1,No
4729-XKASR,Male,0,No,No,DSL,Month-to-month,24.75,1,Yes
4730-AWNAU,Male,0,Yes,No,DSL,One year,60.7,36,No
4732-RRJZC,Male,0,Yes,Yes,No,Month-to-month,20.25,7,No
4735-ASGMA,Male,0,No,Yes,Fiber optic,Month-to-month,98.35,26,Yes
4735-BJKOU,Female,0,No,Yes,No,Two year,20.15,40,No
4737-AQCPU,Male,0,Yes,Yes,DSL,Two year,72.1,72,No
4737-HOBAX,Male,0,Yes,Yes,DSL,Two year,79.8,63,No
4741-WWJQZ,Female,0,Yes,Yes,Fiber optic,Month-to-month,80.15,2,No
4742-DRORA,Male,0,Yes,Yes,Fiber optic,One year,95.4,60,No
4742-TXUEX,Female,0,Yes,Yes,No,Two year,19.3,47,No
4745-LSPLO,Male,0,No,Yes,No,Month-to-month,20.5,1,Yes
4747-LCAQL,Male,0,No,Yes,DSL,Month-to-month,79.0,25,No
4749-OJKQU,Female,0,No,Yes,Fiber optic,Month-to-month,75.65,4,No
4749-VFKVB,Female,0,No,Yes,DSL,Month-to-month,50.1,1,Yes
4750-UKWJK,Female,1,Yes,Yes,No,One year,19.6,37,No
4750-ZRXIU,Female,1,No,Yes,Fiber optic,Month-to-month,84.6,4,Yes
4751-ERMAN,Male,0,Yes,Yes,DSL,Two year,75.4,72,No
4753-PADAS,Female,0,Yes,Yes,Fiber optic,One year,105.7,67,No
4759-PXTAN,Female,0,Yes,Yes,DSL,One year,80.1,59,No
4759-TRPLW,Male,0,No,Yes,Fiber optic,Month-to-month,70.4,1,Yes
4760-THGOT,Female,0,Yes,Yes,Fiber optic,Month-to-month,94.1,43,No
4760-XOHVN,Female,0,Yes,Yes,No,Month-to-month,19.45,1,Yes
4763-PGDPO,Female,0,No,Yes,Fiber optic,Month-to-month,70.4,4,Yes
4765-OXPPD,Female,0,Yes,Yes,DSL,Month-to-month,65.0,9,Yes
4767-HZZHQ,Male,0,Yes,Yes,Fiber optic,Month-to-month,82.05,30,No
4770-QAZXN,Female,0,No,Yes,No,Month-to-month,19.45,13,No
4770-UEZOX,Male,0,No,Yes,Fiber optic,Month-to-month,74.75,2,No
4774-HHGGS,Male,0,Yes,Yes,No,Two year,19.05,30,No
4776-XSKYQ,Female,0,Yes,No,DSL,One year,30.25,12,No
4778-IZARL,Male,0,Yes,Yes,Fiber optic,Two year,110.1,63,No
4779-ZGICK,Male,0,Yes,Yes,No,Two year,23.55,48,No
4781-ZXYGU,Male,0,Yes,Yes,No,Month-to-month,20.15,1,No
4782-OSFXZ,Female,1,Yes,Yes,DSL,Two year,82.7,71,No
4785-FCIFB,Female,0,Yes,Yes,No,Two year,24.4,61,No
4785-NKHCX,Male,1,No,Yes,No,Month-to-month,20.05,5,No
4785-QRJHC,Male,1,Yes,No,DSL,One year,59.9,46,Yes
4786-UKSNZ,Male,0,No,Yes,No,Month-to-month,20.2,1,Yes
4789-KWMXN,Male,0,Yes,Yes,Fiber optic,One year,110.85,47,Yes
4791-QRGMF,Male,0,Yes,Yes,Fiber optic,One year,99.5,59,Yes
4795-KTRTH,Female,1,Yes,Yes,Fiber optic,Month-to-month,81.0,5,Yes
4795-UXVCJ,Male,0,No,Yes,No,One year,19.8,26,No
4795-WRNVT,Female,0,No,Yes,DSL,Month-to-month,65.1,40,No
4797-AXPXK,Female,0,No,Yes,DSL,Month-to-month,60.0,1,Yes
4797-MIWUM,Male,0,Yes,Yes,No,Month-to-month,20.25,7,No
4800-CZMPC,Female,0,Yes,Yes,Fiber optic,One year,103.25,48,Yes
4800-VHZKI,Female,0,No,Yes,No,Month-to-month,19.9,1,Yes
4801-JZAZL,Female,0,Yes,No,DSL,Month-to-month,29.6,11,No
4801-KFYKL,Male,0,No,Yes,No,Month-to-month,19.45,8,No
4803-AXVYP,Female,1,No,Yes,Fiber optic,Month-to-month,99.55,38,Yes
4803-LBYPN,Male,0,Yes,Yes,No,Month-to-month,20.8,34,No
4804-NCPET,Male,0,Yes,Yes,No,Two year,20.2,19,No
4806-DXQCE,Female,1,Yes,Yes,Fiber optic,Two year,113.65,70,No
4806-HIPDW,Female,0,Yes,Yes,Fiber optic,Month-to-month,68.95,1,Yes
4806-KEXQR,Male,0,No,Yes,Fiber optic,Month-to-month,79.9,4,Yes
4807-IZYOZ,Female,0,No,Yes,No,Two year,20.65,51,No
4808-YNLEU,Female,0,Yes,Yes,DSL,One year,62.15,35,No
4811-JBUVU,Male,0,No,Yes,Fiber optic,Month-to-month,89.9,30,No
4813-HQMGZ,Female,0,Yes,Yes,Fiber optic,Month-to-month,90.25,8,No
4815-GBTCD,Female,0,Yes,No,DSL,Month-to-month,25.15,4,No
4815-TUMEQ,Female,0,No,Yes,No,One year,19.3,10,No
4815-YOSUK,Male,0,Yes,Yes,Fiber optic,One year,104.9,72,No
4816-JBHOV,Male,1,No,Yes,DSL,Month-to-month,44.7,2,Yes
4816-LXZYW,Female,0,No,Yes,Fiber optic,Month-to-month,79.15,23,Yes
4816-OKWNX,Male,0,Yes,Yes,Fiber optic,One year,103.4,50,No
4817-KEQSP,Female,0,Yes,Yes,No,Two year,19.85,71,No
4817-QRJSX,Female,0,No,Yes,Fiber optic,Month-to-month,81.0,10,Yes
4817-VYYWS,Female,0,No,Yes,Fiber optic,Month-to-month,100.2,30,Yes
4818-DRBQT,Male,0,Yes,Yes,Fiber optic,Month-to-month,80.15,29,Yes
4818-QIUFN,Female,1,No,Yes,Fiber optic,Month-to-month,79.15,20,Yes
4819-HJPIW,Male,0,No,No,DSL,Month-to-month,25.15,18,No
4821-SJHJV,Female,0,Yes,Yes,Fiber optic,Month-to-month,89.6,32,No
4821-WQOYN,Female,0,Yes,Yes,No,Two year,20.1,72,No
4822-LPTYJ,Male,0,Yes,Yes,Fiber optic,Two year,103.75,72,No
4822-NGOCH,Female,0,No,Yes,Fiber optic,Month-to-month,84.45,13,Yes
4822-RVYBB,Male,1,No,Yes,Fiber optic,Month-to-month,100.6,8,Yes
4822-YCXMX,Male,0,No,Yes,Fiber optic,Month-to-month,84.8,25,Yes
4824-GUCBY,Female,1,No,Yes,Fiber optic,Month-to-month,81.7,22,No
4825-FUREZ,Male,0,Yes,Yes,No,Two year,20.25,42,No
4825-XJGDM,Female,0,No,No,DSL,One year,43.7,61,No
4826-DXMUP,Male,0,No,Yes,DSL,One year,72.1,35,No
4826-TZEVA,Female,0,No,Yes,Fiber optic,Month-to-month,74.8,40,No
4826-XTSOH,Male,1,Yes,Yes,Fiber optic,Month-to-month,86.05,1,Yes
4827-DPADN,Female,0,Yes,Yes,DSL,Two year,83.3,72,No
4827-LTQRJ,Female,1,Yes,Yes,Fiber optic,One year,110.6,66,No
4827-USJHP,Male,0,No,Yes,DSL,Month-to-month,51.8,20,No
4828-FAZPK,Female,0,Yes,Yes,Fiber optic,Month-to-month,79.95,16,No
4829-AUOAX,Female,0,No,Yes,Fiber optic,Month-to-month,96.05,46,Yes
4829-ZLJTK,Female,1,Yes,Yes,Fiber optic,Two year,112.4,72,No
4830-FAXFM,Male,0,No,Yes,No,Month-to-month,24.1,19,No
4831-EOBFE,Male,0,Yes,Yes,Fiber optic,Month-to-month,94.65,29,Yes
4832-VRBMR,Male,1,Yes,Yes,Fiber optic,One year,103.15,65,No
4833-QTJNO,Male,1,Yes,Yes,Fiber optic,Month-to-month,83.85,67,No
4835-YSJMR,Male,0,No,Yes,DSL,Two year,49.8,39,No
4836-WNFNO,Female,0,Yes,Yes,No,Two year,25.0,72,No
4837-PZTIC,Female,0,No,No,DSL,Two year,41.9,47,No
4837-QUSFT,Female,0,Yes,Yes,Fiber optic,One year,100.15,65,No
4840-ORQXB,Female,1,No,Yes,Fiber optic,Month-to-month,104.75,56,No
4844-JJWUY,Female,1,No,Yes,Fiber optic,Month-to-month,86.0,1,Yes
4846-WHAFZ,Female,1,Yes,Yes,Fiber optic,Month-to-month,76.5,37,Yes
4847-QNOKA,Female,0,No,Yes,DSL,Month-to-month,44.9,1,Yes
4847-TAJYI,Female,1,No,Yes,Fiber optic,Month-to-month,89.35,6,No
4849-PYRLQ,Female,1,No,Yes,DSL,Two year,73.25,56,No
4851-BQDNX,Male,0,Yes,Yes,Fiber optic,One year,85.05,40,No
4853-OITSN,Male,0,Yes,Yes,Fiber optic,Month-to-month,89.15,5,No
4853-RULSV,Male,0,No,Yes,Fiber optic,Two year,104.0,70,Yes
4854-CIDCF,Female,1,No,Yes,Fiber optic,Month-to-month,73.85,3,No
4854-SSLTN,Male,0,Yes,Yes,DSL,Two year,59.5,2,No
4855-SNKMY,Female,0,No,Yes,DSL,Month-to-month,44.1,1,Yes
4859-ZSRDZ,Female,0,Yes,No,DSL,Two year,55.5,58,No
4860-IJUDE,Male,0,No,Yes,Fiber optic,Month-to-month,73.75,13,No
4860-YZGZM,Male,0,No,Yes,No,Month-to-month,20.0,10,No
4868-AADLV,Male,1,Yes,Yes,Fiber optic,One year,116.25,66,No
4869-EPIUS,Male,0,Yes,Yes,Fiber optic,One year,80.9,56,No
4871-JTKJF,Female,1,No,Yes,Fiber optic,Month-to-month,69.65,1,Yes
4872-JCVCA,Female,0,Yes,No,DSL,Two year,47.6,71,No
4872-VXRIL,Male,0,No,Yes,DSL,One year,64.65,56,No
4873-ILOLJ,Male,0,No,Yes,Fiber optic,Month-to-month,90.35,24,Yes
4877-EVATK,Male,0,No,Yes,No,Month-to-month,20.0,1,Yes
4877-TSOFF,Female,0,Yes,Yes,DSL,One year,75.75,55,No
4878-BUNFV,Male,0,Yes,Yes,No,Two year,20.7,42,No
4879-GZLFH,Female,0,Yes,Yes,Fiber optic,Month-to-month,92.15,42,No
4881-GQJTW,Male,0,No,Yes,No,Month-to-month,19.6,14,No
4881-JVQOD,Male,1,Yes,No,DSL,Month-to-month,34.55,10,No
4883-KCPZJ,Female,0,Yes,Yes,No,Two year,25.25,22,No
4883-QICIH,Male,0,Yes,Yes,Fiber optic,Month-to-month,69.75,32,Yes
4884-LEVMQ,Male,0,Yes,Yes,No,Two year,20.45,39,No
4884-TVUQF,Female,1,No,Yes,Fiber optic,Two year,101.3,57,No
4884-ZTHVF,Female,1,No,Yes,Fiber optic,Month-to-month,87.1,8,No
4890-VMUAV,Male,0,No,Yes,DSL,One year,71.5,63,No
4891-NLUBA,Female,0,Yes,No,DSL,Two year,61.45,61,No
4892-VLANZ,Male,0,No,Yes,No,Month-to-month,19.8,1,Yes
4893-GYUJU,Female,0,No,Yes,No,One year,19.35,50,No
4895-TMWIR,Male,1,Yes,Yes,No,Month-to-month,19.95,11,Yes
4896-CPRPF,Male,0,Yes,Yes,No,Two year,25.45,35,No
4897-QSUYC,Female,0,No,Yes,No,Month-to-month,20.15,1,Yes
4900-MSOMT,Female,0,Yes,Yes,DSL,Two year,80.2,72,No
4902-OHLSK,Female,1,No,Yes,Fiber optic,Month-to-month,98.65,29,Yes
4903-CNOZC,Male,0,No,Yes,DSL,One year,70.9,29,No
4903-UYAVB,Male,0,Yes,Yes,No,Month-to-month,19.35,5,Yes
4905-JEFDW,Male,0,No,No,DSL,One year,41.6,11,Yes
4906-ZHGPK,Male,0,Yes,Yes,DSL,One year,70.7,54,No
4908-XAXAY,Female,1,No,Yes,Fiber optic,One year,89.85,49,No
4909-JOUPP,Male,1,Yes,Yes,Fiber optic,Two year,109.7,72,No
4910-AQFFX,Male,0,Yes,Yes,Fiber optic,Month-to-month,79.35,9,Yes
4910-GMJOT,Female,0,No,Yes,Fiber optic,Month-to-month,94.6,1,Yes
4911-BANWH,Female,0,No,Yes,Fiber optic,Month-to-month,86.55,31,Yes
4912-PIGUY,Female,0,No,Yes,Fiber optic,Month-to-month,84.6,1,No
4913-EHYUI,Male,1,Yes,Yes,Fiber optic,One year,104.55,56,Yes
4915-BFSXL,Male,0,Yes,Yes,DSL,Two year,68.95,70,No
4918-FYJNT,Female,1,Yes,Yes,Fiber optic,Month-to-month,90.45,55,No
4918-QLLIW,Male,0,No,Yes,DSL,Month-to-month,53.4,3,Yes
4919-IKATY,Male,0,Yes,Yes,Fiber optic,Month-to-month,84.5,5,Yes
4919-MOAVT,Male,0,No,Yes,Fiber optic,Month-to-month,69.65,3,Yes
4922-CVPDX,Female,0,Yes,Yes,DSL,Two year,73.5,26,No
4923-ADWXJ,Female,0,No,Yes,DSL,Month-to-month,65.8,25,No
4925-LMHOK,Male,0,No,Yes,DSL,Month-to-month,58.6,15,Yes
4926-UMJZD,Female,0,Yes,Yes,DSL,Month-to-month,49.2,31,No
4927-WWOOZ,Male,0,Yes,Yes,Fiber optic,Month-to-month,91.45,2,No
4929-BSTRX,Female,0,No,Yes,DSL,Month-to-month,53.55,1,Yes
4929-ROART,Male,0,No,Yes,DSL,Month-to-month,56.25,18,No
4929-XIHVW,Male,1,Yes,Yes,Fiber optic,Month-to-month,95.5,2,No
4931-TRZWN,Female,0,No,Yes,DSL,Month-to-month,71.95,13,No
4933-BSAIP,Female,0,Yes,Yes,No,Two year,19.1,40,No
4933-IKULF,Female,1,No,Yes,No,One year,20.65,17,No
4936-YPJNK,Female,0,No,Yes,No,Month-to-month,19.9,10,No
4937-QPZPO,Male,0,Yes,Yes,Fiber optic,One year,99.9,61,No
4939-KYYPY,Male,0,No,Yes,DSL,Month-to-month,59.45,27,No
4940-KHCWD,Female,0,Yes,No,DSL,Two year,37.7,60,No
4942-VZZOM,Male,0,Yes,Yes,DSL,One year,66.15,64,No
4945-RVMTE,Female,0,No,Yes,DSL,Month-to-month,59.55,28,No
4946-EDSEW,Female,0,Yes,Yes,No,Month-to-month,19.25,11,Yes
4947-DSMXK,Male,0,Yes,Yes,Fiber optic,Month-to-month,97.7,34,No
4948-WBBKL,Female,1,No,Yes,Fiber optic,Month-to-month,74.9,36,No
4950-BDEUX,Male,0,No,No,DSL,Month-to-month,49.2,35,No
4950-HKQTE,Female,0,No,Yes,No,Two year,26.25,22,No
4951-UKAAQ,Female,0,No,Yes,Fiber optic,Month-to-month,88.95,4,Yes
4952-YSOGZ,Female,0,Yes,Yes,Fiber optic,Month-to-month,85.95,4,Yes
4955-VCWBI,Female,0,Yes,Yes,No,One year,20.0,43,No
4957-SREEC,Male,0,Yes,Yes,No,Two year,20.35,70,No
4957-TIALW,Female,0,No,Yes,DSL,One year,65.6,15,No
4957-TREIR,Male,0,No,Yes,DSL,Month-to-month,64.4,3,No
4958-GZWIY,Male,0,Yes,Yes,DSL,Month-to-month,48.7,7,Yes
4958-XCBDQ,Male,1,No,Yes,Fiber optic,Month-to-month,101.4,35,Yes
4959-JOSRX,Female,0,Yes,Yes,DSL,Month-to-month,44.6,2,Yes
4962-CHQPW,Male,0,No,Yes,No,One year,19.85,29,No
4967-WPNCF,Male,0,No,No,DSL,Two year,63.7,72,No
4971-PUYQO,Female,0,No,Yes,Fiber optic,Month-to-month,94.55,27,Yes
4973-MGTON,Female,0,Yes,Yes,DSL,Two year,84.4,71,No
4973-RLZVI,Female,0,No,Yes,DSL,One year,74.65,30,No
4976-LNFVV,Male,1,Yes,No,DSL,Month-to-month,34.3,19,No
4979-HPRFL,Male,0,Yes,Yes,No,Two year,24.15,56,No
4980-URKXC,Male,0,Yes,Yes,No,One year,20.85,36,No
4981-FLTMF,Female,0,Yes,Yes,DSL,Month-to-month,65.2,57,No
4983-CCWMC,Male,0,No,Yes,Fiber optic,Month-to-month,69.6,3,No
4983-CLMLV,Female,0,Yes,Yes,Fiber optic,Month-to-month,102.7,52,No
4986-MXSFP,Female,0,No,Yes,No,Month-to-month,20.0,2,No
4987-GQWPO,Male,0,No,No,DSL,Month-to-month,25.1,17,No
4988-IQIGL,Male,1,No,Yes,Fiber optic,Month-to-month,75.35,1,Yes
4989-LIXVT,Male,1,No,Yes,Fiber optic,Month-to-month,95.9,68,No
4990-ALDGW,Male,0,No,Yes,No,Two year,20.75,57,No
4992-LTJNE,Male,0,Yes,Yes,DSL,Two year,55.3,72,No
4993-JCRGJ,Male,0,No,Yes,Fiber optic,Month-to-month,84.3,26,No
4994-OBRSZ,Male,0,No,Yes,DSL,Two year,76.1,14,No
4998-IKFSE,Female,0,No,Yes,Fiber optic,Month-to-month,100.45,30,No
4999-IEZLT,Male,0,No,No,DSL,One year,29.45,66,No
5002-GCQFH,Male,0,Yes,Yes,Fiber optic,Month-to-month,93.85,49,No
5003-OKNNK,Female,0,Yes,Yes,No,One year,20.35,15,No
5003-XZWWO,Male,0,Yes,Yes,DSL,Two year,84.2,71,No
5006-MXVRN,Female,0,No,Yes,No,Two year,20.7,39,No
5010-IPEAQ,Female,0,Yes,No,DSL,Two year,54.2,67,No
5012-YSPJJ,Male,0,Yes,Yes,DSL,Month-to-month,54.35,31,No
5013-SBUIH,Female,0,No,Yes,Fiber optic,Two year,109.65,50,Yes
5014-GSOUQ,Male,0,No,Yes,No,Two year,19.95,13,No
5014-WUQMG,Male,0,Yes,Yes,Fiber optic,One year,96.1,47,No
5016-ETTFF,Male,0,No,No,DSL,Month-to-month,29.5,10,Yes
5016-IBERQ,Male,0,Yes,Yes,Fiber optic,Month-to-month,84.25,23,No
5016-LIPDW,Male,0,Yes,Yes,No,One year,19.4,57,No
5018-GWURO,Female,0,Yes,Yes,Fiber optic,Month-to-month,85.6,56,No
5018-HEKFO,Female,0,No,Yes,No,Month-to-month,24.5,10,No
5018-LXQQG,Female,0,Yes,Yes,DSL,Month-to-month,66.3,30,No
5019-GQVCR,Male,1,No,Yes,Fiber optic,Month-to-month,84.85,43,No
5020-ZSTTY,Female,1,No,Yes,DSL,One year,82.45,54,Yes
5022-JNQEQ,Female,0,Yes,Yes,Fiber optic,Month-to-month,75.85,9,No
5022-KVDQT,Male,0,No,Yes,Fiber optic,Month-to-month,81.3,27,No
5025-GOOKI,Female,0,No,Yes,No,Month-to-month,18.9,20,No
5027-QPKTE,Male,0,Yes,Yes,Fiber optic,Month-to-month,69.35,7,Yes
5027-XWQHA,Male,0,No,Yes,DSL,Month-to-month,44.75,6,Yes
5027-YOCXN,Male,0,Yes,Yes,Fiber optic,One year,110.05,51,No
5028-GZLDO,Male,0,No,Yes,Fiber optic,Month-to-month,70.7,2,Yes
5028-HTLJB,Male,1,No,Yes,No,Month-to-month,20.05,1,Yes
5032-MIYKT,Female,0,No,Yes,Fiber optic,Month-to-month,70.7,1,No
5032-USPKF,Female,0,No,Yes,DSL,One year,84.1,38,No
5035-BVCXS,Male,0,No,Yes,Fiber optic,Month-to-month,75.9,11,No
5035-PGZXH,Female,0,No,Yes,Fiber optic,One year,106.8,56,No
5038-ETMLM,Female,0,Yes,Yes,Fiber optic,Two year,113.65,72,No
5039-LZRQT,Female,0,No,Yes,No,One year,20.2,13,No
5043-TRZWM,Female,0,No,Yes,Fiber optic,Month-to-month,75.55,1,No
5044-LRQAQ,Female,0,Yes,Yes,Fiber optic,Month-to-month,69.2,7,No
5044-XDPYX,Female,0,Yes,Yes,No,Two year,25.5,51,No
5046-NUHWD,Female,1,Yes,No,DSL,Month-to-month,45.0,29,No
5047-LHVLY,Male,1,No,Yes,DSL,Month-to-month,50.15,1,Yes
5049-GLYVG,Male,0,No,Yes,No,Month-to-month,20.6,1,Yes
5049-MUBWG,Male,0,No,Yes,DSL,One year,75.0,26,No
5052-PNLOS,Male,0,No,Yes,Fiber optic,Month-to-month,105.35,3,Yes
5054-IEXZT,Male,0,No,Yes,Fiber optic,Month-to-month,75.35,1,Yes
5055-BRMNE,Female,0,Yes,Yes,Fiber optic,Two year,106.7,67,No
5055-MGMGF,Female,0,Yes,Yes,Fiber optic,Month-to-month,105.05,65,No
5056-FIMPT,Female,0,No,Yes,Fiber optic,One year,106.0,43,No
5057-LCOUI,Female,0,No,No,DSL,Month-to-month,50.75,39,Yes
5057-RKGLH,Female,0,Yes,Yes,No,Two year,20.35,9,No
5060-TQUQN,Male,0,Yes,Yes,Fiber optic,Month-to-month,83.55,30,No
5061-PBXFW,Female,0,Yes,Yes,DSL,Month-to-month,61.4,32,No
5062-CJJKH,Male,0,Yes,Yes,DSL,One year,53.65,25,No
5063-IUOKK,Male,0,No,Yes,No,Two year,19.75,13,No
5066-GFJMM,Female,0,Yes,Yes,No,Month-to-month,19.9,3,No
5067-DGXLL,Male,0,No,Yes,No,Month-to-month,20.25,2,No
5067-WJEUN,Male,0,Yes,Yes,DSL,Two year,54.2,67,No
5067-XJQFU,Male,1,Yes,Yes,Fiber optic,One year,108.45,66,No
5071-FBJFS,Female,0,Yes,Yes,DSL,Month-to-month,50.3,4,No
5073-RZGBK,Female,0,Yes,Yes,DSL,One year,80.05,50,No
5073-WXOYN,Female,0,No,No,DSL,Month-to-month,50.8,60,Yes
5074-FBGHB,Male,0,No,Yes,Fiber optic,One year,104.65,64,No
5075-JSDKI,Female,0,No,Yes,No,Two year,24.45,59,No
5076-YVXCM,Male,0,No,Yes,Fiber optic,Month-to-month,83.4,51,No
5077-DXTCG,Female,0,No,Yes,DSL,Month-to-month,45.3,1,Yes
5081-NWSUP,Female,0,No,Yes,DSL,One year,64.9,10,No
5084-OOVCJ,Female,0,Yes,Yes,DSL,Month-to-month,55.35,17,No
5087-SUURX,Female,0,Yes,No,DSL,Month-to-month,39.05,18,Yes
5088-QZLRL,Male,0,No,Yes,No,Month-to-month,20.65,1,No
5089-IFSDP,Female,0,Yes,Yes,Fiber optic,Two year,109.45,58,Yes
5090-EMGTC,Female,0,Yes,Yes,Fiber optic,Two year,100.05,59,No
5091-HFAZW,Female,0,No,Yes,Fiber optic,Month-to-month,91.15,2,No
5092-STPKP,Female,0,No,Yes,DSL,Month-to-month,56.35,24,No
5093-FEGLU,Female,0,Yes,Yes,No,Two year,19.65,47,No
5095-AESKG,Female,0,Yes,Yes,Fiber optic,Month-to-month,91.5,3,Yes
5095-ETBRJ,Female,0,Yes,Yes,DSL,Two year,56.8,55,No
5099-BAILX,Male,1,Yes,Yes,Fiber optic,Month-to-month,110.75,43,Yes
5103-MHMHY,Female,0,No,Yes,DSL,Month-to-month,45.95,1,Yes
5108-ADXWO,Male,0,No,Yes,Fiber optic,Month-to-month,73.5,11,Yes
5110-CHOPY,Female,0,No,No,DSL,Two year,53.6,60,No
5115-GZDEL,Male,0,No,No,DSL,Two year,67.2,72,No
5115-SQAAU,Female,0,Yes,Yes,No,Two year,25.6,69,No
5117-IFGPS,Male,1,Yes,Yes,Fiber optic,Month-to-month,84.3,29,No
5117-ZSMHQ,Female,0,Yes,Yes,DSL,Two year,89.9,71,No
5118-MUEYH,Female,0,Yes,Yes,Fiber optic,Month-to-month,105.1,48,No
5119-KEPFY,Male,0,Yes,Yes,Fiber optic,Month-to-month,95.0,36,No
5119-NZPTV,Male,1,Yes,Yes,Fiber optic,Month-to-month,70.1,2,No
5120-ZBLAI,Female,0,Yes,Yes,DSL,One year,75.7,50,No
5122-CYFXA,Female,0,No,Yes,DSL,Month-to-month,75.3,3,No
5124-EOGYE,Male,0,No,Yes,No,Two year,20.45,31,No
5125-CNDSP,Male,0,No,No,DSL,One year,40.6,63,No
5126-RCXYW,Male,0,Yes,No,DSL,Two year,46.0,54,No
5127-BZENZ,Female,0,Yes,Yes,DSL,One year,65.2,56,No
5129-HHMZC,Female,0,Yes,Yes,DSL,Two year,86.45,43,No
5129-JLPIS,Male,0,No,Yes,Fiber optic,Month-to-month,105.5,25,No
5130-IEKQT,Male,1,No,Yes,Fiber optic,Month-to-month,105.95,25,Yes
5130-YPIRV,Female,0,Yes,Yes,DSL,Two year,72.0,62,No
5131-PONJI,Male,0,Yes,Yes,Fiber optic,Month-to-month,90.4,49,No
5133-POWUA,Male,0,No,Yes,DSL,Month-to-month,45.8,1,No
5133-VRSAB,Male,0,No,No,DSL,Month-to-month,29.35,8,No
5134-IKDAY,Female,0,Yes,Yes,Fiber optic,Month-to-month,69.8,1,Yes
5135-GRQJV,Male,1,Yes,Yes,Fiber optic,Two year,114.5,72,No
5135-RDDQL,Female,0,Yes,Yes,DSL,Two year,50.65,63,No
5136-GFPMB,Male,0,No,Yes,Fiber optic,Month-to-month,89.4,54,No
5136-KCKGI,Female,0,Yes,Yes,Fiber optic,One year,103.7,33,Yes
5136-RGMZO,Male,0,No,Yes,DSL,Month-to-month,71.05,31,No
5138-WVKYJ,Male,0,No,Yes,Fiber optic,Month-to-month,98.55,10,Yes
5140-FOMCQ,Female,0,Yes,Yes,Fiber optic,One year,109.15,59,No
5141-ZUVBH,Female,0,No,Yes,Fiber optic,Month-to-month,93.0,9,No
5143-EGQFK,Female,1,No,No,DSL,Month-to-month,29.65,10,Yes
5143-WMWOG,Male,0,No,Yes,No,Month-to-month,19.95,1,Yes
5144-PQCDZ,Male,0,No,Yes,No,Month-to-month,19.95,4,No
5144-TVGLP,Male,1,No,Yes,Fiber optic,Month-to-month,94.75,38,No
5146-CBVOE,Female,0,No,Yes,Fiber optic,Month-to-month,75.1,16,No
5146-YYFRZ,Male,0,No,Yes,No,Two year,19.95,67,No
5148-HKFIR,Female,0,No,Yes,No,Two year,19.7,20,No
5148-ORICT,Female,0,Yes,Yes,DSL,Two year,74.35,64,No
5149-CUZUJ,Male,0,Yes,Yes,Fiber optic,One year,92.9,28,No
5149-QYTTU,Female,0,Yes,Yes,Fiber optic,One year,95.15,71,No
5149-TGWDZ,Female,0,No,Yes,Fiber optic,One year,104.55,21,No
5150-ITWWB,Male,1,No,Yes,Fiber optic,Month-to-month,94.85,3,No
5150-LJNSR,Male,0,Yes,Yes,Fiber optic,One year,98.05,31,No
5151-HQRDG,Male,0,Yes,Yes,DSL,Month-to-month,55.05,37,No
5153-LXKDT,Male,0,Yes,Yes,Fiber optic,Two year,110.2,68,No
5153-RTHKF,Female,0,No,Yes,Fiber optic,Month-to-month,85.35,34,No
5154-VEKBL,Female,0,No,No,DSL,Month-to-month,58.5,9,Yes
5155-AZQPB,Female,0,Yes,Yes,DSL,Month-to-month,49.9,28,No
5156-UMKOW,Female,0,No,No,DSL,Month-to-month,29.65,3,No
5158-RIVOP,Female,0,Yes,Yes,No,Two year,20.9,11,No
5159-YFPKQ,Female,0,No,Yes,Fiber optic,Month-to-month,75.8,2,Yes
5160-UXJED,Male,0,No,Yes,DSL,One year,44.6,17,No
5161-UBZXI,Male,0,Yes,Yes,Fiber optic,Two year,106.35,69,No
5161-XEUVX,Male,0,Yes,Yes,Fiber optic,Two year,94.3,37,No
5167-GBFRE,Male,1,No,No,DSL,Month-to-month,25.2,4,Yes
5167-ZFFMM,Male,0,No,Yes,Fiber optic,Month-to-month,90.85,1,Yes
5168-MQQCA,Female,0,Yes,Yes,Fiber optic,One year,108.5,72,No
5168-MSWXT,Male,0,Yes,Yes,Fiber optic,Month-to-month,94.75,8,No
5170-PTRKA,Female,0,Yes,No,DSL,One year,35.8,49,No
5171-EPLKN,Male,0,No,Yes,No,Two year,19.85,27,No
5172-MIGPM,Male,0,No,Yes,DSL,Month-to-month,65.55,4,No
5172-RKOCB,Male,0,Yes,Yes,Fiber optic,Two year,108.95,72,No
5173-WXOQV,Male,0,Yes,Yes,DSL,Month-to-month,64.2,2,No
5173-ZXXXL,Male,0,No,Yes,No,One year,19.95,2,No
5174-ITUMV,Male,0,Yes,Yes,Fiber optic,One year,105.4,67,No
5174-RNGBH,Female,0,No,Yes,DSL,Month-to-month,66.25,9,Yes
5175-AOBHI,Female,0,No,Yes,DSL,Month-to-month,46.0,4,Yes
5175-WLYXL,Male,0,No,Yes,Fiber optic,Month-to-month,78.85,22,No
